period,trade_value_usd,origin,destin,period_date
201501,592,Finland,Estonia,2015-01-01
201501,718,Latvia,Estonia,2015-01-01
201501,8642,Australia,New Zealand,2015-01-01
201501,130152,Canada,New Zealand,2015-01-01
201501,16,Thailand,New Zealand,2015-01-01
201501,36991,United States of America,New Zealand,2015-01-01
201509,540,Germany,Portugal,2015-09-01
201501,139,Canada,TFYR of Macedonia,2015-01-01
201509,132952,Canada,South Africa,2015-09-01
201509,43,"China, Hong Kong SAR",South Africa,2015-09-01
201509,721,Netherlands,South Africa,2015-09-01
201509,5106,Egypt,South Africa,2015-09-01
201509,8,United Kingdom,South Africa,2015-09-01
201509,6,United States of America,South Africa,2015-09-01
201509,185,Czech Rep.,Lithuania,2015-09-01
201509,5477,France,Lithuania,2015-09-01
201509,2352,Latvia,Lithuania,2015-09-01
201509,126,United Kingdom,Lithuania,2015-09-01
201505,587,France,Seychelles,2015-05-01
201505,535,Mauritius,Seychelles,2015-05-01
201505,991,United Arab Emirates,Seychelles,2015-05-01
201505,676,United States of America,Seychelles,2015-05-01
201505,190,Germany,Greece,2015-05-01
201505,8909,United Kingdom,Greece,2015-05-01
201505,2024585,Canada,Japan,2015-05-01
201505,4450,United States of America,Japan,2015-05-01
201505,192,Austria,Czech Rep.,2015-05-01
201505,314,Canada,Czech Rep.,2015-05-01
201505,548,France,Czech Rep.,2015-05-01
201505,53897,Germany,Czech Rep.,2015-05-01
201505,5179,Hungary,Czech Rep.,2015-05-01
201505,30498,United Kingdom,Czech Rep.,2015-05-01
201501,812,Canada,Panama,2015-01-01
201501,7925,United States of America,Panama,2015-01-01
201501,1464,France,Latvia,2015-01-01
201501,844,Germany,Latvia,2015-01-01
201501,9300,Lithuania,Latvia,2015-01-01
201501,350,Poland,Latvia,2015-01-01
201505,1695,Belgium,Netherlands,2015-05-01
201505,1177964,Canada,Netherlands,2015-05-01
201505,134313,China,Netherlands,2015-05-01
201505,49,France,Portugal,2015-05-01
201505,158,Germany,Portugal,2015-05-01
201505,5257,Spain,Portugal,2015-05-01
201505,1114,United Kingdom,Portugal,2015-05-01
201505,1976,United States of America,Portugal,2015-05-01
201505,15511,United States of America,"China, Hong Kong SAR",2015-05-01
201505,42124,China,"China, Hong Kong SAR",2015-05-01
201501,8648,Canada,Finland,2015-01-01
201501,17253,Denmark,Finland,2015-01-01
201501,44947,France,Finland,2015-01-01
201501,1455,United States of America,Finland,2015-01-01
201505,15434,United States of America,Iceland,2015-05-01
201505,122,Canada,Iceland,2015-05-01
201505,125,Germany,Iceland,2015-05-01
201505,98,Poland,Iceland,2015-05-01
201505,2889,Austria,Switzerland,2015-05-01
201505,122878,Canada,Switzerland,2015-05-01
201505,35393,Denmark,Switzerland,2015-05-01
201505,12963,France,Switzerland,2015-05-01
201505,74196,Germany,Switzerland,2015-05-01
201505,4,Sweden,Switzerland,2015-05-01
201505,13,United Kingdom,Switzerland,2015-05-01
201501,2947,Mexico,Guatemala,2015-01-01
201501,43150,United States of America,Guatemala,2015-01-01
201505,163,France,Georgia,2015-05-01
201505,15280,Canada,Mexico,2015-05-01
201505,245,Spain,Mexico,2015-05-01
201505,8889,United States of America,Mexico,2015-05-01
201505,1186,Canada,Montenegro,2015-05-01
201505,543,South Africa,New Zealand,2015-05-01
201505,2940,Australia,New Zealand,2015-05-01
201505,964,Canada,New Zealand,2015-05-01
201505,45136,United States of America,New Zealand,2015-05-01
201410,517,Canada,Rep. of Moldova,2014-10-01
201410,7845,United States of America,Peru,2014-10-01
201410,2943,Canada,Brazil,2014-10-01
201505,1748,Canada,Norway,2015-05-01
201505,49075,Denmark,Norway,2015-05-01
201505,14090,Switzerland,Norway,2015-05-01
201505,138838,United States of America,Norway,2015-05-01
201505,3386,Canada,Canada,2015-05-01
201505,34,Czech Rep.,Canada,2015-05-01
201505,35354,Japan,Canada,2015-05-01
201505,3807774,United States of America,Canada,2015-05-01
201505,677,Canada,Finland,2015-05-01
201505,29718,France,Finland,2015-05-01
201505,536,Netherlands,Finland,2015-05-01
201410,3049350,Canada,Japan,2014-10-01
201410,34490,United States of America,Japan,2014-10-01
201505,14,Belgium,South Africa,2015-05-01
201505,119,Germany,South Africa,2015-05-01
201505,2075,Mexico,South Africa,2015-05-01
201410,239,United Kingdom,Norway,2014-10-01
201410,32254,Denmark,Norway,2014-10-01
201410,731,Sweden,Norway,2014-10-01
201410,32,Denmark,Lithuania,2014-10-01
201410,1500,Latvia,Lithuania,2014-10-01
201410,135,United Kingdom,Lithuania,2014-10-01
201410,25238,Germany,South Africa,2014-10-01
201410,573,Greece,South Africa,2014-10-01
201410,4128,Egypt,South Africa,2014-10-01
201410,78,United States of America,South Africa,2014-10-01
201410,1651,Canada,Slovenia,2014-10-01
201410,14,Croatia,Slovenia,2014-10-01
201410,337,Czech Rep.,Slovenia,2014-10-01
201410,109,France,Slovenia,2014-10-01
201410,7639,Germany,Slovenia,2014-10-01
201410,26,Hungary,Slovenia,2014-10-01
201410,332,Italy,Slovenia,2014-10-01
201410,603,Mexico,Slovenia,2014-10-01
201410,200,Canada,Belarus,2014-10-01
201410,48,Belgium,El Salvador,2014-10-01
201410,125,Costa Rica,El Salvador,2014-10-01
201410,10889,Guatemala,El Salvador,2014-10-01
201410,116981,Canada,Mexico,2014-10-01
201410,35958,United States of America,Mexico,2014-10-01
201410,243,Canada,Chile,2014-10-01
201410,133,France,Georgia,2014-10-01
201509,14041,United States of America,Panama,2015-09-01
201509,1051,Canada,Panama,2015-09-01
201509,43689,Austria,Poland,2015-09-01
201509,17684,Canada,Poland,2015-09-01
201509,24542,France,Poland,2015-09-01
201509,17886,Germany,Poland,2015-09-01
201509,3210,United Kingdom,Poland,2015-09-01
201509,2421,United States of America,Poland,2015-09-01
201410,1017,Canada,Montenegro,2014-10-01
201410,26848,Germany,Switzerland,2014-10-01
201410,19,Rep. of Korea,Switzerland,2014-10-01
201410,3911,Netherlands,Switzerland,2014-10-01
201410,3375,Austria,Switzerland,2014-10-01
201410,265353,Canada,Switzerland,2014-10-01
201410,10727,France,Switzerland,2014-10-01
201410,87,Italy,Switzerland,2014-10-01
201410,956,United Kingdom,Switzerland,2014-10-01
201410,89,United States of America,Switzerland,2014-10-01
201505,771758,Canada,Australia,2015-05-01
201505,72030,New Zealand,Australia,2015-05-01
201505,297235,United States of America,Australia,2015-05-01
201410,10,Japan,Canada,2014-10-01
201410,77888,Canada,Canada,2014-10-01
201410,187,Jamaica,Canada,2014-10-01
201410,210,United Kingdom,Canada,2014-10-01
201410,370671,United States of America,Canada,2014-10-01
201410,495937,Canada,Denmark,2014-10-01
201410,11,France,Denmark,2014-10-01
201410,7418,Germany,Denmark,2014-10-01
201410,1797,Netherlands,Denmark,2014-10-01
201410,63,Sweden,Denmark,2014-10-01
201410,97146,United States of America,Denmark,2014-10-01
201410,5491,Australia,New Zealand,2014-10-01
201410,201283,Canada,New Zealand,2014-10-01
201410,34634,United States of America,New Zealand,2014-10-01
201505,71207,Austria,Germany,2015-05-01
201505,1718770,Canada,Germany,2015-05-01
201505,17540,Denmark,Germany,2015-05-01
201505,43,Mexico,Germany,2015-05-01
201505,268333,Netherlands,Germany,2015-05-01
201505,27,India,Germany,2015-05-01
201505,9868,United States of America,Germany,2015-05-01
201501,7676,Austria,Italy,2015-01-01
201501,115287,Canada,Italy,2015-01-01
201501,52965,France,Italy,2015-01-01
201501,60627,Germany,Italy,2015-01-01
201501,9120,Netherlands,Italy,2015-01-01
201501,429,United Kingdom,Italy,2015-01-01
201505,1010,United States of America,Chile,2015-05-01
201505,804,Bulgaria,Denmark,2015-05-01
201505,417123,Canada,Denmark,2015-05-01
201505,262,France,Denmark,2015-05-01
201505,2935,Germany,Denmark,2015-05-01
201505,6,Latvia,Denmark,2015-05-01
201505,2026,Netherlands,Denmark,2015-05-01
201505,72,Pakistan,Denmark,2015-05-01
201505,444,Poland,Denmark,2015-05-01
201505,6,Spain,Denmark,2015-05-01
201505,438,Sweden,Denmark,2015-05-01
201505,120683,United States of America,Denmark,2015-05-01
201410,45457,Canada,Czech Rep.,2014-10-01
201410,779,France,Czech Rep.,2014-10-01
201410,13987,Germany,Czech Rep.,2014-10-01
201410,10506,Netherlands,Czech Rep.,2014-10-01
201410,8685,United Kingdom,Czech Rep.,2014-10-01
201509,65250,Denmark,Austria,2015-09-01
201509,763,Netherlands,Austria,2015-09-01
201410,4596,Canada,Estonia,2014-10-01
201410,418,Latvia,Estonia,2014-10-01
201410,4230,Finland,Estonia,2014-10-01
201410,723519,Canada,France,2014-10-01
201410,11124,France,France,2014-10-01
201410,25,Germany,France,2014-10-01
201410,6359,Thailand,France,2014-10-01
201410,20801,United Kingdom,France,2014-10-01
201410,2902,United States of America,France,2014-10-01
201410,7047,Netherlands,France,2014-10-01
201410,25885,Canada,Ireland,2014-10-01
201410,155,India,Ireland,2014-10-01
201410,13604,United Kingdom,Ireland,2014-10-01
201505,6915,Guatemala,El Salvador,2015-05-01
201505,2064,United States of America,El Salvador,2015-05-01
201505,67,Canada,Estonia,2015-05-01
201505,1299,Finland,Estonia,2015-05-01
201410,3441,Austria,Romania,2014-10-01
201410,1234,Netherlands,Romania,2014-10-01
201410,248,United Kingdom,Romania,2014-10-01
201410,152,Bulgaria,Romania,2014-10-01
201410,12410,Denmark,Romania,2014-10-01
201410,1281,Germany,Romania,2014-10-01
201410,2286,Hungary,Romania,2014-10-01
201410,9779,Canada,Serbia,2014-10-01
201410,2453,Mexico,Serbia,2014-10-01
201410,383,United States of America,Antigua and Barbuda,2014-10-01
201410,106,Canada,TFYR of Macedonia,2014-10-01
201501,19,Austria,Slovakia,2015-01-01
201501,299,Canada,Slovakia,2015-01-01
201501,2757,China,Slovakia,2015-01-01
201501,2432,Czech Rep.,Slovakia,2015-01-01
201501,9171,Germany,Slovakia,2015-01-01
201501,34614,Poland,Slovakia,2015-01-01
201501,5421,United Kingdom,Slovakia,2015-01-01
201505,28097,United States of America,Guatemala,2015-05-01
201505,154374,Canada,Ireland,2015-05-01
201505,1868,France,Ireland,2015-05-01
201505,11881,United Kingdom,Ireland,2015-05-01
201505,545,Mexico,Guatemala,2015-05-01
201410,83,Canada,Barbados,2014-10-01
201410,518,United Kingdom,Barbados,2014-10-01
201410,7287,United States of America,Barbados,2014-10-01
201410,26981,Austria,Germany,2014-10-01
201410,22140,Denmark,Germany,2014-10-01
201410,760,Greece,Germany,2014-10-01
201410,266,Israel,Germany,2014-10-01
201410,315025,Netherlands,Germany,2014-10-01
201410,29629,United Kingdom,Germany,2014-10-01
201410,8719,United States of America,Germany,2014-10-01
201410,33242,United States of America,Guatemala,2014-10-01
201410,272,Mexico,Guatemala,2014-10-01
201410,483,Germany,Greece,2014-10-01
201410,574,United Kingdom,Greece,2014-10-01
201410,444,United States of America,Greece,2014-10-01
201410,22264,France,Greece,2014-10-01
201410,9687,Denmark,Greece,2014-10-01
201410,5408,France,India,2014-10-01
201410,147,Netherlands,India,2014-10-01
201410,6825,United States of America,India,2014-10-01
201410,105,Austria,Croatia,2014-10-01
201410,5720,France,Croatia,2014-10-01
201410,11949,Germany,Croatia,2014-10-01
201410,62,Italy,Croatia,2014-10-01
201505,625,Canada,Panama,2015-05-01
201505,14437,United States of America,Panama,2015-05-01
201410,221,United States of America,Poland,2014-10-01
201410,23571,Austria,Poland,2014-10-01
201410,9102,Belgium,Poland,2014-10-01
201410,75952,Canada,Poland,2014-10-01
201410,46145,France,Poland,2014-10-01
201410,20644,Germany,Poland,2014-10-01
201410,26943,Hungary,Poland,2014-10-01
201410,296,Netherlands,Poland,2014-10-01
201410,247,United Kingdom,Poland,2014-10-01
201410,4092,Malaysia,Azerbaijan,2014-10-01
201410,654,Austria,Luxembourg,2014-10-01
201410,650,Belgium,Luxembourg,2014-10-01
201410,13602,Canada,Luxembourg,2014-10-01
201410,1924,France,Luxembourg,2014-10-01
201410,7331,Germany,Luxembourg,2014-10-01
201410,502,United Kingdom,Luxembourg,2014-10-01
201410,112352,Canada,Finland,2014-10-01
201410,57026,France,Finland,2014-10-01
201505,46273,Denmark,Austria,2015-05-01
201410,787837,Canada,Australia,2014-10-01
201410,1509,China,Australia,2014-10-01
201410,74816,New Zealand,Australia,2014-10-01
201410,395549,United States of America,Australia,2014-10-01
201410,28692,Denmark,Austria,2014-10-01
201501,76048,Canada,Austria,2015-01-01
201501,21336,Denmark,Austria,2015-01-01
201501,21046,Poland,Austria,2015-01-01
201410,87963,Canada,Belgium,2014-10-01
201410,26613,Denmark,Belgium,2014-10-01
201410,67218,Netherlands,Belgium,2014-10-01
201410,748,United Kingdom,Belgium,2014-10-01
201410,646,United States of America,Belgium,2014-10-01
201410,529,United Kingdom,Bermuda,2014-10-01
201410,17750,United States of America,Bermuda,2014-10-01
201410,1179,Austria,Bulgaria,2014-10-01
201410,4258,Germany,Bulgaria,2014-10-01
201410,4448,Netherlands,Bulgaria,2014-10-01
201505,2472,United States of America,Belize,2015-05-01
201410,760,United Kingdom,Malta,2014-10-01
201410,25004,Canada,Spain,2014-10-01
201410,96720,France,Spain,2014-10-01
201410,1001,Germany,Spain,2014-10-01
201410,18959,Netherlands,Spain,2014-10-01
201410,2674,United Kingdom,Spain,2014-10-01
201501,142246,Canada,Belgium,2015-01-01
201501,21453,Denmark,Belgium,2015-01-01
201501,7037,France,Belgium,2015-01-01
201501,189935,Germany,Belgium,2015-01-01
201501,41914,Netherlands,Belgium,2015-01-01
201501,654,United Kingdom,Belgium,2015-01-01
201501,18114,United States of America,Belgium,2015-01-01
201410,21531,Belgium,Netherlands,2014-10-01
201410,501585,Canada,Netherlands,2014-10-01
201410,365350,France,Netherlands,2014-10-01
201505,2832,Austria,Bulgaria,2015-05-01
201505,6054,Canada,Bulgaria,2015-05-01
201505,4393,Denmark,Bulgaria,2015-05-01
201505,10749,France,Bulgaria,2015-05-01
201505,2197,Germany,Bulgaria,2015-05-01
201505,859,Netherlands,Bulgaria,2015-05-01
201410,57,Austria,Ukraine,2014-10-01
201410,1103,Canada,Ukraine,2014-10-01
201410,532,Germany,Netherlands,2014-10-01
201410,950,United States of America,Netherlands,2014-10-01
201505,299,Belgium,France,2015-05-01
201505,610668,Canada,France,2015-05-01
201505,26769,Denmark,France,2015-05-01
201505,3500,Germany,France,2015-05-01
201505,2294,Italy,France,2015-05-01
201505,10086,Netherlands,France,2015-05-01
201505,4211,India,France,2015-05-01
201505,11700,United Kingdom,France,2015-05-01
201505,365,United States of America,France,2015-05-01
201410,10443,Germany,Hungary,2014-10-01
201410,30,Austria,Hungary,2014-10-01
201410,945,United Kingdom,Hungary,2014-10-01
201410,668,Canada,Panama,2014-10-01
201410,21774,Australia,Singapore,2014-10-01
201410,16357,Canada,Singapore,2014-10-01
201410,695,France,Singapore,2014-10-01
201410,7731,Indonesia,Singapore,2014-10-01
201410,462,Japan,Singapore,2014-10-01
201410,1056,Sweden,Singapore,2014-10-01
201410,1982,United Kingdom,Singapore,2014-10-01
201410,44284,United States of America,Singapore,2014-10-01
201410,1973,France,Mauritius,2014-10-01
201410,1975,South Africa,Mauritius,2014-10-01
201410,166,United Kingdom,Mauritius,2014-10-01
201410,8522,United States of America,Panama,2014-10-01
201505,42,Canada,Barbados,2015-05-01
201505,13,China,Barbados,2015-05-01
201505,314,United Kingdom,Barbados,2015-05-01
201505,5823,United States of America,Barbados,2015-05-01
201410,1790,Portugal,Mozambique,2014-10-01
201410,540,South Africa,Mozambique,2014-10-01
201410,132,Australia,New Caledonia,2014-10-01
201410,1832,Canada,New Caledonia,2014-10-01
201410,708,France,New Caledonia,2014-10-01
201410,6633,France,Philippines,2014-10-01
201410,1023,United Kingdom,Philippines,2014-10-01
201410,14906,United States of America,Philippines,2014-10-01
201410,373,Canada,Indonesia,2014-10-01
201410,4302,United States of America,Indonesia,2014-10-01
201410,1089,Germany,Kazakhstan,2014-10-01
201410,602,Russian Federation,Kazakhstan,2014-10-01
201410,31289,Australia,Fiji,2014-10-01
201505,172115,Canada,Belgium,2015-05-01
201505,10591,Denmark,Belgium,2015-05-01
201505,3955,France,Belgium,2015-05-01
201505,3222,Lebanon,Belgium,2015-05-01
201505,55695,Netherlands,Belgium,2015-05-01
201505,451,United Kingdom,Belgium,2015-05-01
201505,1751,United States of America,Belgium,2015-05-01
201410,62577,United States of America,Colombia,2014-10-01
201410,7042,United States of America,Thailand,2014-10-01
201410,263378,Germany,United Kingdom,2014-10-01
201410,2516,United States of America,Belize,2014-10-01
201410,50098,Belgium,United Kingdom,2014-10-01
201410,662328,Canada,United Kingdom,2014-10-01
201410,1319,Sri Lanka,United Kingdom,2014-10-01
201410,11081,Denmark,United Kingdom,2014-10-01
201410,2278,France,United Kingdom,2014-10-01
201410,3586,Ireland,United Kingdom,2014-10-01
201410,25289,Netherlands,United Kingdom,2014-10-01
201410,458,Portugal,United Kingdom,2014-10-01
201410,243333,United States of America,United Kingdom,2014-10-01
201410,28,South Africa,Zambia,2014-10-01
201505,831,Austria,Italy,2015-05-01
201505,25663,Belgium,Italy,2015-05-01
201505,186031,Canada,Italy,2015-05-01
201505,42632,Denmark,Italy,2015-05-01
201505,41389,Germany,Italy,2015-05-01
201505,9199,Netherlands,Italy,2015-05-01
201505,65,Romania,Italy,2015-05-01
201505,19197,France,Italy,2015-05-01
201410,257,New Zealand,Samoa,2014-10-01
201410,1456,Thailand,Samoa,2014-10-01
201410,2215,United States of America,Samoa,2014-10-01
201410,135,Canada,"China, Hong Kong SAR",2014-10-01
201410,960,Japan,"China, Hong Kong SAR",2014-10-01
201410,7743,United States of America,"China, Hong Kong SAR",2014-10-01
201410,1940,Canada,Malaysia,2014-10-01
201410,5346,China,Malaysia,2014-10-01
201410,4634,United States of America,Malaysia,2014-10-01
201505,1111,France,Philippines,2015-05-01
201505,21033,United States of America,Philippines,2015-05-01
201410,538,Canada,Madagascar,2014-10-01
201410,68,Greece,Cyprus,2014-10-01
201410,3868,United Kingdom,Cyprus,2014-10-01
201505,17625,Austria,Poland,2015-05-01
201505,37023,Canada,Poland,2015-05-01
201505,663,Germany,Poland,2015-05-01
201505,218,United Kingdom,Poland,2015-05-01
201410,1479,Canada,Slovakia,2014-10-01
201410,3114,China,Slovakia,2014-10-01
201410,4187,Czech Rep.,Slovakia,2014-10-01
201410,36122,Germany,Slovakia,2014-10-01
201410,19301,United Kingdom,Slovakia,2014-10-01
201410,286,Austria,Italy,2014-10-01
201410,166310,Canada,Italy,2014-10-01
201410,14080,Denmark,Italy,2014-10-01
201410,28019,France,Italy,2014-10-01
201410,58632,Germany,Italy,2014-10-01
201410,34335,Netherlands,Italy,2014-10-01
201410,10706,Romania,Italy,2014-10-01
